"HomeCounty","AllCommutes","sum(CNS01)","sum(CNS02)","sum(CNS03)","sum(CNS04)","sum(CNS05)","sum(CNS06)","sum(CNS07)","sum(CNS08)","sum(CNS09)","sum(CNS10)","sum(CNS11)","sum(CNS12)","sum(CNS13)","sum(CNS14)","sum(CNS15)","sum(CNS16)","sum(CNS17)","sum(CNS18)","sum(CNS19)","sum(CNS20)"
17101,6616,60,196,56,313,1075,305,752,242,55,299,39,168,35,246,502,1190,63,454,158,408
17103,15680,123,31,111,655,2819,858,1771,617,205,483,166,530,123,818,1402,2461,191,1077,525,714
17105,15908,271,33,110,818,1758,826,2029,700,619,809,126,450,89,743,1367,2331,188,1312,479,850
17107,11099,153,50,73,499,1121,541,1297,452,140,491,108,439,79,439,1164,1660,124,944,405,920
17109,12170,164,18,39,458,1482,488,1592,332,139,353,151,361,58,350,2093,1596,137,1212,379,768
17111,160581,597,125,533,9425,20005,10964,18407,5622,2729,7196,1931,10693,3255,10024,15518,16678,3422,12137,5713,5607
17113,80396,440,35,354,2552,3677,2298,7516,2091,897,17190,885,3821,1395,4408,10012,8317,1136,7357,2520,3495
17115,45852,160,27,564,2294,7117,1678,4982,1682,549,1590,426,1751,247,2004,4249,7507,704,4499,1587,2235
17117,20848,206,87,165,1293,1919,1212,2817,895,291,930,196,730,209,861,1797,3099,245,1727,728,1441
17119,122329,411,130,722,6062,11068,5212,13552,6141,2170,5162,1530,6976,2482,6264,11595,18364,2238,12461,4574,5215
17121,16606,163,117,71,560,2650,558,2010,930,176,486,100,427,101,520,1395,3285,196,1469,437,955
17123,5573,51,19,24,258,1002,296,730,247,81,182,32,203,72,225,440,754,99,436,169,253
17125,4383,135,9,47,181,330,264,609,173,68,178,33,123,21,129,415,708,42,346,104,468
17127,6220,17,27,118,236,487,252,877,324,77,211,55,203,24,208,536,1047,317,619,177,408
17129,5744,42,38,59,296,223,238,598,167,61,323,49,301,40,236,608,917,76,417,228,827
17131,7187,66,8,43,477,1128,393,845,249,128,285,47,268,165,338,638,856,82,460,291,420
17133,17765,94,66,167,1211,1449,888,1813,697,415,934,208,1131,486,842,1668,2540,273,1455,614,814
17135,10948,154,82,128,524,1059,583,1489,405,181,487,100,351,62,432,1065,1676,124,960,332,754
17137,15677,141,11,103,670,1770,782,1792,531,160,739,114,568,84,571,1439,2682,181,1404,477,1458
17139,7364,52,3,33,417,1870,302,739,238,113,315,59,275,67,248,579,964,67,478,192,353
17141,23130,223,18,338,1096,4113,1121,2334,1009,298,767,360,690,141,1085,2577,2956,371,1715,710,1208
17143,82649,200,46,514,2944,8317,3121,9073,2594,1259,2821,931,5402,1945,6246,7090,14579,1978,7757,2840,2992
17145,8041,41,131,87,360,1272,258,900,354,71,259,42,189,52,282,772,1339,67,669,244,652
17147,7965,104,7,60,429,837,391,857,284,142,398,105,339,41,254,1222,1013,82,608,214,578
17149,6511,201,40,40,357,525,540,913,368,58,304,48,160,29,197,581,923,51,465,158,553
17151,1396,10,52,31,78,112,40,183,82,15,35,16,45,3,28,119,263,31,105,29,119
17153,2070,45,17,21,60,187,77,242,168,13,41,18,63,7,75,224,403,24,136,55,194
17155,2751,122,21,25,167,437,150,357,177,41,97,16,94,24,96,241,287,24,167,68,140
17157,13639,86,110,200,707,2354,548,1590,576,135,410,81,364,104,590,1062,2144,92,1004,455,1027
17159,7234,64,149,63,258,1063,442,870,455,82,213,37,161,19,247,752,1157,42,594,195,371
17161,66693,166,51,394,3415,9530,2806,8419,2329,932,2095,613,2857,2002,4440,5414,9069,837,6195,2502,2627
17163,114162,346,100,750,4607,7620,3985,13160,5331,2023,4453,1518,6990,2174,6847,10780,19485,2020,12850,4259,4864
17165,10111,81,454,99,452,714,309,1238,467,187,357,92,285,78,291,1065,2087,76,776,276,727
17167,93299,385,194,482,3125,3743,3174,10463,2163,1338,4805,870,4421,765,5187,8589,15364,1313,8204,3883,14831
17169,3137,66,12,15,154,383,344,297,130,20,114,21,80,14,99,329,462,19,193,77,308
17171,2498,32,2,53,132,277,182,303,85,20,124,15,60,12,85,242,301,27,235,57,254
17173,9939,105,23,127,522,1676,452,1134,349,119,513,87,406,61,318,923,1506,124,768,236,490
17175,2584,51,6,10,120,397,143,320,96,32,128,15,110,24,109,275,335,41,165,73,134
17177,21168,386,14,115,1127,3599,1000,2327,739,284,829,194,660,152,1234,1969,3202,301,1577,720,739
17179,61795,228,29,405,3143,7260,2707,6750,2296,816,2949,651,3162,1535,2988,5567,9523,1490,5577,2108,2611
17181,6889,100,68,93,281,458,217,825,265,72,216,66,207,60,187,719,1724,55,550,203,523
17183,33500,312,26,176,1197,5318,2210,4214,1430,442,1169,265,870,258,1826,3002,4797,259,2822,1018,1889
17185,5034,58,167,100,278,926,184,535,116,44,128,41,166,22,250,460,725,22,386,162,264
17187,7831,119,7,23,246,1513,335,917,328,77,251,60,194,61,302,896,1160,76,581,230,455
17189,6936,137,23,121,334,1059,487,823,306,64,280,49,236,46,212,575,1003,56,548,160,417
17191,6615,98,181,66,245,1296,339,858,301,74,225,35,178,20,209,663,799,41,457,181,349
17193,6076,102,387,71,261,721,307,726,295,55,168,51,184,30,197,625,818,46,446,196,390
17195,26591,199,39,195,1237,5305,1205,2991,996,291,737,177,814,167,1447,2402,4110,378,1914,758,1229
17197,343366,532,276,2704,17296,30252,20362,39226,17978,5954,15134,4365,23856,5107,23671,32892,44459,7324,27148,12440,12390
17199,27410,150,459,222,1223,2815,675,3399,905,415,1097,257,773,316,1052,2995,5302,243,2555,694,1863
17201,132482,362,42,702,4756,25298,5831,13414,5217,1942,3808,1243,4418,993,11335,11232,19760,2490,10899,4376,4364
17203,18443,142,6,90,1022,2411,843,1946,610,287,1143,161,938,344,747,1981,2741,291,1445,540,755
18001,15023,138,19,34,546,4147,652,1525,598,243,416,162,382,87,665,1146,2186,77,1045,453,502
18003,173367,374,126,434,7460,29687,8685,19176,6790,3008,7281,2131,5796,2016,10647,13376,27691,2029,16074,5413,5173
18005,38750,96,47,116,1288,11875,1433,3573,1195,375,971,298,1593,564,2374,2729,4715,291,3065,774,1378
18007,3969,112,6,16,198,763,186,397,159,49,142,36,116,20,165,574,436,42,243,107,202
18009,5390,55,8,12,245,1467,184,553,284,52,127,56,134,45,191,457,738,41,435,113,193
18011,31991,134,24,152,1527,3638,1617,3392,1754,616,1522,486,2156,593,1928,2904,4434,437,2417,971,1289
18013,6248,54,7,42,349,1028,204,759,191,53,115,59,230,69,316,550,874,86,770,149,343
18015,9996,188,41,50,567,2552,427,1036,349,93,229,88,278,49,410,1019,1175,53,729,243,420
18017,17558,198,31,34,714,5287,606,1662,480,150,360,101,323,105,823,1380,2616,73,1336,391,888
18019,59776,91,86,276,2613,9325,2235,7663,3810,701,2962,771,2524,655,3651,3454,8397,919,5664,1509,2470
18021,10642,56,69,70,442,2405,282,1249,399,109,273,83,224,66,374,1200,1286,54,946,357,698
18023,13382,161,16,33,557,3774,470,1285,745,158,268,138,278,58,812,1135,1438,70,1027,359,600
18025,4304,42,91,30,233,924,139,499,208,32,117,42,104,25,144,363,525,80,367,105,234
18027,13580,171,186,151,1398,2763,460,1566,614,139,289,121,442,76,469,1016,1618,84,1074,352,591
18029,24398,53,32,213,1607,3473,1167,2551,1309,283,872,254,926,539,1264,1682,3526,995,2071,633,948
18031,12704,163,29,71,583,3025,426,1222,615,133,310,98,291,310,948,881,1574,125,1054,310,536
18033,20882,102,42,54,820,7217,807,1796,837,227,465,160,471,187,903,1473,2242,202,1570,569,738
18035,44762,157,31,125,1764,5032,1346,5261,1360,410,1497,634,1796,411,3128,5946,7927,575,4450,1269,1643
18037,22560,402,135,137,1025,7120,1102,2654,852,266,486,126,594,356,671,1536,1907,185,1667,515,824
18039,96143,294,46,150,2651,37902,4700,8548,2351,764,1752,790,2186,1644,4496,6899,9608,528,6760,2333,1741
18041,10618,85,7,67,388,2383,325,1190,390,125,279,95,302,89,497,721,1857,106,953,285,474
18043,39806,51,30,173,2109,6019,1548,4462,2288,504,2034,536,1823,426,2161,2620,6238,692,3683,960,1449
18045,7591,152,25,22,317,1995,299,921,291,79,196,56,171,51,273,737,856,56,611,151,332
18047,11453,94,26,57,762,2077,469,1178,464,130,374,85,409,421,622,894,1596,127,937,309,422
18049,9080,132,9,58,400,2484,366,1103,244,125,219,72,167,103,322,781,1104,45,616,305,425
18051,15265,165,355,221,769,3367,446,1598,558,161,283,152,400,116,1150,1307,1949,121,1187,405,555
18053,27259,146,46,119,855,4903,730,3131,1551,307,703,284,607,288,1320,3056,4877,201,2466,698,971
18055,12228,159,311,182,656,1666,349,1449,431,141,348,127,618,93,450,1286,1792,71,1035,336,728
18057,157332,511,136,855,6054,14439,8227,16322,4606,3655,10857,2781,13552,3190,10458,13906,23122,2588,12402,4975,4696
18059,38509,153,35,180,2288,4748,1813,4112,1686,647,1627,549,2316,488,2574,3003,5564,489,3335,1092,1810
18061,18543,61,108,129,1024,3445,750,2062,930,213,743,170,653,151,740,1428,2816,504,1428,443,745
18063,80977,189,47,649,3854,8169,3938,9269,5826,1325,3309,1077,4381,1124,5714,6548,11914,1139,6665,2404,3436
18065,18078,140,20,64,843,3316,616,2088,640,211,443,172,550,153,1106,1676,2872,180,1544,515,929
18067,36810,249,25,99,1246,9765,1053,4129,932,405,1024,353,1199,244,2106,2853,4992,244,3634,976,1282
18069,17543,172,30,49,695,4545,705,1718,683,361,569,146,494,148,908,1189,2481,130,1361,585,574
18071,21028,506,21,140,789,6053,765,2206,885,155,482,175,518,163,1316,1470,2437,135,1543,428,841
18073,16099,573,34,167,1334,2532,618,2077,796,195,400,134,399,119,662,1422,2144,187,1288,444,574
18075,9434,275,16,32,388,2963,314,912,378,99,211,70,230,85,316,694,1232,71,630,202,316
18077,13800,52,4,278,512,3320,393,1403,503,138,329,113,408,133,571,1153,2098,166,1283,324,619
18079,12728,121,37,63,728,3421,428,1383,709,114,272,118,299,100,706,859,1543,77,949,255,546
18081,72445,123,76,389,3959,9411,3072,8610,3810,1062,2706,965,3433,807,4431,6328,10680,778,6764,2185,2856
18083,16361,261,524,249,615,2392,602,1834,513,173,376,157,379,151,591,1431,3312,103,1382,464,852
18085,37960,486,23,88,1271,14725,1429,3456,690,407,769,310,776,461,1624,3230,3495,244,2523,1135,818
18087,15263,141,2,50,615,6802,666,1455,366,110,275,96,280,91,393,961,1102,68,1085,371,334
18089,214023,412,105,1497,11941,27713,8613,24783,9114,2605,6055,2633,8934,2541,12827,18543,33761,5064,19994,8004,8884
18091,48084,208,25,373,2435,9966,1769,5485,1474,487,1158,499,1307,361,2542,3357,6179,1127,5172,1579,2581
18093,18543,100,231,89,1138,3334,514,2362,603,246,484,185,831,117,651,1840,2797,145,1592,514,770
18095,55192,267,55,131,2963,6806,2034,6511,2271,702,1842,700,2234,667,4020,4375,8748,1090,5263,1581,2932
18097,453148,579,158,1767,16836,39749,19436,51905,28106,7929,20657,7559,24822,6578,45215,30576,68036,6145,44622,14805,17668
18099,21079,230,6,67,814,7221,677,2000,426,222,428,130,459,176,809,2186,2155,149,1547,661,716
18101,4092,64,33,24,227,821,153,504,183,54,95,36,205,26,118,280,513,38,414,111,193
18103,15013,252,62,62,599,3958,480,1575,558,113,397,139,330,95,568,1215,1912,97,1258,496,847
18105,52903,100,160,271,1713,5141,1438,5346,1263,870,1341,820,2197,413,2095,12848,6994,490,5515,1773,2115
18107,16689,158,34,75,665,4324,592,1910,1128,202,345,145,354,110,775,1545,1785,167,1317,407,651
18109,33421,72,83,344,2489,4313,1781,4045,2391,456,1031,420,1309,294,1975,2786,4025,330,2742,942,1593
18111,6564,260,12,62,463,1120,334,757,355,70,201,53,176,31,293,529,700,104,550,168,326
18113,22430,175,23,90,813,9520,669,1901,505,291,446,154,491,161,872,1535,1887,127,1505,610,655
18115,3046,7,10,33,129,499,134,318,157,24,86,21,82,38,141,226,369,317,191,71,193
18117,9177,88,58,62,600,1825,249,884,312,96,182,68,210,76,295,714,1119,84,1670,193,392
18119,9405,53,45,75,550,2043,342,1086,432,171,255,84,287,61,362,983,1108,53,767,246,402
18121,6303,67,19,68,346,1278,204,787,214,74,147,88,180,51,276,540,759,48,544,156,457
18123,8448,71,64,79,446,2477,183,799,249,105,181,65,195,111,297,605,1009,89,712,205,506
18125,5371,56,158,221,277,1146,161,576,235,60,110,55,119,51,253,451,585,46,382,160,269
18127,78795,160,46,754,4633,13041,3220,8718,2825,1004,2148,838,3196,720,3791,8026,11262,1206,7023,3058,3126
18129,12315,72,79,133,904,2525,448,1240,553,138,259,99,465,194,573,1120,1561,145,933,355,519
18131,6054,185,24,47,296,1445,263,661,186,74,178,44,115,28,196,575,846,35,414,150,292
18133,15712,83,65,110,825,2868,531,1715,1063,196,411,153,393,98,900,1692,2030,114,1244,424,797
18135,10912,215,7,58,632,2592,433,1131,351,104,280,87,290,78,499,1000,1470,146,795,294,450
18137,13314,107,42,120,734,2415,406,1254,719,159,419,104,404,566,813,1083,1881,223,1060,346,459
18139,7746,83,14,50,348,1580,341,896,436,72,177,57,250,104,468,555,989,91,686,220,329
18141,124384,221,22,283,4544,22119,6160,13042,3613,1730,3075,1581,4580,2126,6617,17353,17657,1168,10660,3651,4182
18143,9840,51,19,80,366,2474,260,1212,425,71,284,101,278,47,491,808,1243,73,888,247,422
18145,22652,171,30,116,1251,4627,981,2382,997,259,567,256,802,215,1545,1508,3042,554,1947,646,756
18147,9366,119,61,167,598,2335,401,906,380,121,246,81,254,87,384,718,1075,206,566,218,443
18149,10423,152,7,88,540,2582,427,1192,318,116,229,76,248,64,508,934,1298,95,807,308,434
18151,16208,122,13,91,564,5123,536,1657,723,150,282,148,326,98,751,1388,1670,75,1441,439,611
18153,7133,68,276,174,245,943,209,926,258,79,149,63,186,43,256,561,1086,67,659,186,699
18155,4346,13,17,37,191,756,228,424,159,48,108,31,120,63,212,311,431,535,308,117,237
18157,74818,407,71,167,2734,12941,1984,7488,2078,872,1885,1006,2624,418,4651,14315,9420,561,7184,1939,2073
18159,6574,247,10,9,340,1582,245,764,157,75,174,49,210,76,298,507,823,41,523,152,292
18161,3419,30,1,30,137,507,151,463,120,32,99,32,98,41,192,475,499,26,296,87,103
18163,86032,192,302,689,4709,12165,3467,10287,2767,1226,1903,1104,3158,2121,5880,6655,13721,1516,8522,3186,2462
18165,6090,58,19,72,338,1158,236,723,233,70,160,53,138,64,271,572,818,48,496,178,385
18167,42615,127,145,228,1778,6525,1166,5197,1489,443,1213,521,1160,387,2447,4820,6385,367,4622,1249,2346
18169,14232,360,20,48,604,3608,507,1409,332,173,361,108,292,172,547,1452,2057,189,1096,370,527
18171,3917,109,11,19,188,967,203,361,110,49,114,27,90,23,162,481,435,18,253,93,204
18173,29384,106,185,357,1885,4336,1224,3336,916,440,838,276,1312,640,1583,2478,5013,469,2170,974,846
18175,11927,103,29,64,751,2672,431,1560,468,139,309,113,305,67,490,1107,1514,106,972,320,407
18177,28630,169,17,165,1014,5468,1021,3431,856,252,899,213,707,279,1869,2559,4887,209,2612,837,1166
18179,13173,146,18,35,531,3073,616,1237,780,210,405,210,420,142,588,977,1884,102,925,393,481
18181,11776,317,75,87,572,3007,465,1216,458,122,255,115,299,31,490,1203,1316,112,880,243,513
18183,16128,132,11,62,746,4556,791,1603,577,208,458,137,440,159,672,1123,2117,115,1131,581,509
19001,3579,93,15,25,195,552,164,415,113,30,205,23,98,45,113,335,547,37,236,144,194
19003,1777,47,6,17,47,297,92,188,63,23,65,11,52,12,52,190,335,22,105,40,113
19005,7039,224,57,77,299,1191,452,934,225,50,227,35,150,58,155,692,1151,81,411,198,372
19007,5914,49,17,72,234,1116,206,833,265,83,182,99,152,31,203,619,882,57,432,134,248
19009,2933,207,3,12,161,294,218,377,133,43,124,26,82,47,78,202,532,24,142,84,144
19011,14044,191,40,163,883,2574,704,1702,659,223,739,148,412,126,498,1238,1813,134,758,338,701
19013,60938,239,55,307,2227,10844,2074,7435,2302,642,2374,685,2101,706,3328,6670,8687,458,5342,2234,2228
19015,13418,231,19,59,794,1133,651,1539,467,271,657,137,487,291,480,1848,2137,190,875,340,812
19017,12489,138,11,75,540,2193,587,1439,345,121,716,97,348,129,314,1647,2101,75,696,326,591
19019,9997,199,18,56,566,1914,488,1189,339,142,427,83,268,90,337,903,1585,93,566,281,453
19021,9372,439,3,43,312,2660,384,946,238,77,239,48,221,33,346,1099,1125,58,615,168,318
19023,7019,112,11,48,353,1219,378,775,213,77,315,36,197,78,219,837,1179,33,407,186,346
19025,4220,119,9,13,176,408,361,485,175,64,153,22,89,25,83,495,905,29,194,95,320
19027,11127,304,13,72,546,1341,988,1472,385,111,709,69,282,94,307,863,1964,89,773,274,471
19029,6167,169,15,52,427,813,341,729,243,113,251,80,149,46,168,550,1033,51,395,247,295
19031,9789,121,24,53,580,1289,475,1120,449,134,344,73,381,84,370,1423,1442,123,567,230,507
19033,21346,188,46,99,981,3100,1038,2567,640,349,753,167,608,231,1032,1580,4294,226,1821,715,911
19035,5967,198,9,39,370,780,312,770,341,56,217,22,160,77,131,593,1029,40,376,121,326
19037,6262,200,19,13,348,1391,450,712,199,54,220,31,118,104,134,609,849,45,339,157,270
19039,4698,134,6,53,236,853,167,636,256,38,231,35,98,41,149,343,634,41,441,120,186
19041,8366,289,9,122,396,1066,473,1110,325,162,223,69,155,129,309,765,1458,114,628,216,348
19043,8423,182,45,44,494,1607,494,1095,280,93,333,45,166,106,203,850,1175,111,497,204,399
19045,24013,155,49,134,1289,4428,877,2844,994,368,786,154,620,244,1517,2407,3476,247,1918,632,874
19047,8507,148,8,46,410,2365,420,932,287,89,293,35,182,48,207,862,1020,69,553,155,378
19049,42396,489,36,136,1822,2307,1998,4464,1094,969,7354,555,3025,936,1927,3440,5863,765,2484,1167,1565
19051,3337,73,8,47,144,534,147,467,132,35,107,30,92,21,82,402,493,28,201,91,203
19053,3267,94,8,24,173,377,143,482,134,36,102,22,92,32,107,362,518,27,263,81,190
19055,8692,99,39,40,527,1757,568,1028,362,90,427,48,246,46,249,715,1274,90,529,257,301
19057,20066,71,41,106,1220,4040,618,2555,816,207,564,185,482,120,870,1766,3013,445,1631,593,723
19059,8583,132,24,55,432,1525,371,1054,252,83,301,69,248,61,390,783,1178,200,856,191,378
19061,52846,264,90,142,2266,7188,2574,6391,2122,828,3298,468,2213,835,2302,5357,7491,1203,4252,1703,1859
19063,4855,177,4,12,240,1009,206,509,170,73,171,20,116,62,139,480,777,42,364,103,181
19065,9659,269,36,53,495,1390,625,1182,339,96,371,40,224,87,266,1162,1662,61,624,276,401
19067,7294,159,7,29,283,1540,351,802,224,109,310,31,170,87,220,590,1224,64,438,289,367
19069,4550,174,16,24,296,788,238,489,120,94,158,22,118,175,126,386,678,45,273,124,206
19071,3243,70,3,55,141,396,148,450,128,38,124,27,90,44,92,382,577,24,170,73,211
19073,4176,100,8,32,202,597,313,522,131,60,183,25,125,32,123,389,648,123,270,112,181
19075,5729,150,5,44,346,702,336,683,226,65,259,46,142,46,197,759,867,54,297,189,316
19077,4399,207,9,17,247,402,264,523,130,51,325,29,154,32,143,498,639,75,285,106,263
19079,7112,377,19,19,403,983,601,778,196,104,241,36,159,62,241,753,1027,30,430,148,505
19081,5599,151,7,55,172,1407,310,585,255,78,181,35,120,44,101,407,956,32,290,215,198
19083,8531,352,37,45,594,906,560,1125,262,125,338,66,250,150,234,956,1170,77,500,226,558
19085,7042,95,14,74,442,775,374,817,320,132,370,80,281,127,234,672,1144,59,496,181,355
19087,9503,88,14,62,491,1989,326,1058,531,100,274,70,206,88,362,1042,1267,76,663,273,523
19089,4677,202,18,31,242,1044,251,537,121,61,188,21,107,36,133,383,687,34,239,105,237
19091,4683,97,10,73,237,1012,260,519,198,67,157,25,131,39,96,421,659,27,296,112,247
19093,3898,96,6,27,213,817,253,443,136,17,241,25,83,18,95,405,529,33,180,83,198
19095,9297,168,9,43,476,1784,382,1290,338,76,325,72,242,71,297,1147,1286,85,590,235,381
19097,9880,155,27,41,567,1784,554,1216,427,142,503,56,283,95,280,981,1328,140,707,248,346
19099,17895,175,17,76,1067,2965,844,1989,561,278,1135,135,557,245,663,1655,2472,212,1360,531,958
19101,6717,81,10,28,264,952,304,819,206,106,551,65,305,99,250,844,843,53,445,274,218
19103,68793,206,72,176,2399,5757,1476,6887,2114,812,2596,672,2293,476,3349,14655,14327,512,6104,1584,2326
19105,9922,144,45,75,751,1477,542,1147,409,180,474,93,278,66,348,1080,1332,108,644,260,469
19107,4542,120,20,21,291,782,308,585,195,36,207,28,95,68,122,443,588,29,256,101,247
19109,6902,215,6,65,335,1296,401,877,210,106,401,45,182,47,192,416,1039,99,447,188,335
19111,16295,114,15,96,1103,3322,485,2174,647,116,436,127,349,75,815,1304,2400,102,1203,465,947
19113,113368,269,123,1076,5681,17926,4061,11592,5379,3083,7850,1513,4274,1131,6804,10595,14584,1616,8459,3552,3800
19115,5376,47,16,51,308,1414,250,514,249,36,137,33,120,60,292,543,657,35,288,131,195
19117,4083,41,8,38,173,454,220,781,356,55,167,17,111,46,123,353,573,27,207,123,210
19119,5596,412,10,38,318,824,360,647,172,134,205,23,182,29,83,611,723,28,449,133,215
19121,7747,132,41,37,643,598,352,1037,218,124,806,83,357,149,290,622,1092,80,460,249,377
19123,11257,173,9,53,539,2816,460,1300,368,135,356,71,271,86,309,1199,1617,78,726,297,394
19125,17157,120,45,46,784,4300,541,1738,436,186,723,119,549,173,495,1886,2460,262,1179,392,723
19127,20354,388,21,110,971,5017,663,2472,553,229,558,138,496,197,844,1729,2879,158,1495,622,814
19129,7388,71,8,97,414,519,317,837,340,122,429,80,303,131,273,681,1598,62,566,197,343
19131,4907,115,44,32,253,1060,303,544,128,52,166,21,106,40,78,435,849,85,248,109,239
19133,4438,76,1,38,334,457,274,663,141,43,195,30,96,51,158,479,619,112,299,107,265
19135,3902,71,7,39,202,886,154,491,162,52,117,32,93,24,111,334,559,25,280,87,176
19137,4732,223,12,23,239,659,236,599,129,181,170,35,112,40,132,394,790,56,331,145,226
19139,21253,150,30,360,1170,5061,678,2084,883,145,501,206,817,560,1585,2057,2283,121,1284,610,668
19141,7404,323,3,42,359,1228,551,797,286,81,257,42,186,31,177,768,1305,48,425,207,288
19143,3321,316,5,16,143,590,246,338,158,36,125,12,71,12,63,276,462,21,181,86,164
19145,6583,105,11,26,256,1187,303,820,187,90,209,38,133,117,217,512,1360,42,404,151,415
19147,4322,160,5,27,167,576,235,518,134,62,131,9,78,46,77,519,793,26,418,105,236
19149,14491,312,24,86,749,2632,753,1649,883,136,505,106,304,346,458,1273,2057,127,1071,447,573
19151,3041,112,15,16,100,433,258,382,201,42,112,10,72,14,49,339,422,26,184,50,204
19153,241262,783,122,586,12234,16332,11865,26980,7191,4884,30971,3328,13559,5378,14241,18369,32142,4289,20304,7331,10373
19155,47485,351,33,414,2953,4413,2149,6206,2397,859,2650,592,1892,1018,2291,3761,7035,590,4906,1244,1731
19157,9398,223,11,58,528,1640,452,1090,265,81,520,57,224,50,316,1482,1138,75,624,185,379
19159,2140,88,3,20,104,217,104,238,48,12,65,18,63,16,52,268,460,23,142,69,130
19161,5101,121,47,20,212,731,418,627,228,62,243,30,94,27,114,528,779,49,344,131,296
19163,80350,207,54,442,4157,9425,3835,10376,2976,868,2752,758,3353,3078,4967,7044,11663,1092,7532,2911,2860
19165,5734,103,1,67,315,532,393,681,458,196,268,35,188,129,123,492,971,72,335,131,244
19167,18207,1065,52,50,1069,3431,1104,1858,583,166,604,152,505,147,520,2124,2644,126,1074,387,546
19169,38443,552,67,108,1834,3406,1321,4080,827,560,1594,391,1730,542,1579,7976,4914,470,3157,949,2386
19171,9089,248,10,51,542,1574,421,974,288,77,313,63,216,63,299,871,1178,63,940,243,655
19173,2795,88,4,15,100,573,117,347,112,20,78,19,55,12,59,295,448,9,136,73,235
19175,5848,128,8,61,225,1155,251,776,190,63,178,32,133,47,299,587,904,60,367,140,244
19177,2693,55,12,14,124,584,150,304,114,26,138,20,76,19,81,266,362,15,133,58,142
19179,17282,149,29,96,751,3937,516,2216,654,192,518,127,364,151,771,1729,2414,173,1378,470,647
